143,1,8,Vishveshwara Puram,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
144,1,8,Siddapura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
145,1,8,Hombegowda Nagara,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
146,1,8,Lakkasandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
147,1,8,Adugodi,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
148,1,8,Ejipura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
149,1,8,Varthuru,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
150,1,8,Bellanduru,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
151,1,8,Koramangala,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
152,1,8,Suddagunte Palya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
153,1,8,Jayanagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
154,1,8,Basavanagudi,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
155,1,8,Hanumanth Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
156,1,8,Srinagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
157,1,8,Gali Anjenaya Temple ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
158,1,8,Deepanjali Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
159,1,8,Kengeri,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
160,1,8,Rajarajeshwari Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
161,1,8,Hosakerehalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
162,1,8,Girinagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
163,1,8,Katriguppe,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
